"Story","Title","Result","Date","Stability","Duration (s)"
"Employees","Search employee","SUCCESS","2023-09-25T16:47:02.739+08:00[Asia/Shanghai]","0.0","37.04"
"Manage bank account","Add a bank account","SUCCESS","2023-09-25T16:47:42.216+08:00[Asia/Shanghai]","0.0","71.66"
"Manage bank account","Edit a bank account","SUCCESS","2023-09-25T16:48:54.558+08:00[Asia/Shanghai]","0.0","74.1"
"Manage bank account","Search a bank account","SUCCESS","2023-09-25T16:50:09.326+08:00[Asia/Shanghai]","0.0","32.05"
"Manage bank account","Activate a bank account","SUCCESS","2023-09-25T16:50:42.055+08:00[Asia/Shanghai]","0.0","49.17"
"Manage bank account","Manage bank account using GVAGL bank account","SUCCESS","2023-09-25T16:51:31.879+08:00[Asia/Shanghai]","0.0","200.06"
"Payments","Manual payment partial","SUCCESS","2023-09-25T16:54:55.259+08:00[Asia/Shanghai]","0.0","195.36"
"Payments","Application of prepayment partial","SUCCESS","2023-09-25T17:21:44.315+08:00[Asia/Shanghai]","0.0","395.99"
"Pre registration","Pre logging and gl distribution voucher match","SUCCESS","2023-09-25T17:28:26.196+08:00[Asia/Shanghai]","0.0","278.41"
"Pre registration","Pre logging multi docs","SUCCESS","2023-09-25T17:33:05.34+08:00[Asia/Shanghai]","0.0","198.57"
"Pre registration","Pre logging","SUCCESS","2023-09-25T17:36:24.608+08:00[Asia/Shanghai]","0.0","93.86"
"Pre registration","Pre logging with tax rate rounded","SUCCESS","2023-09-25T17:37:59.156+08:00[Asia/Shanghai]","0.0","91.08"
"Pre registration","Pre logging simple","SUCCESS","2023-09-25T17:39:30.923+08:00[Asia/Shanghai]","0.0","63.89"
"Pre registration","Pre logging with tax rate","SUCCESS","2023-09-25T17:40:35.486+08:00[Asia/Shanghai]","0.0","125.92"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-09-25T17:42:43.508+08:00[Asia/Shanghai]","0.0","93.66"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-09-25T17:44:17.887+08:00[Asia/Shanghai]","0.0","237.12"
"Review AP entries","Edit voucher entries delete a line","SUCCESS","2023-09-25T17:49:35.881+08:00[Asia/Shanghai]","0.0","292.85"
"Review AP entries","Clear employee field for GL distribution and voucher entries","SUCCESS","2023-09-25T17:58:56.229+08:00[Asia/Shanghai]","0.0","139.66"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2023-09-25T18:01:16.621+08:00[Asia/Shanghai]","0.0","126.07"
"Review AP entries","Edit AP entries","SUCCESS","2023-09-25T18:06:10.894+08:00[Asia/Shanghai]","0.0","139.04"
"Review AP entries","Review voucher AP entries","SUCCESS","2023-09-25T18:08:30.609+08:00[Asia/Shanghai]","0.0","131.74"
"Review AP entries","Search payment","SUCCESS","2023-09-25T18:10:43.033+08:00[Asia/Shanghai]","0.0","37.32"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-09-25T18:12:39.347+08:00[Asia/Shanghai]","0.0","221.26"
"Review AP entries","Print payment form","SUCCESS","2023-09-25T18:16:21.312+08:00[Asia/Shanghai]","0.0","67.89"
"Review AP entries","Edit voucher entry line account number","SUCCESS","2023-09-25T18:17:29.878+08:00[Asia/Shanghai]","0.0","210.11"
"Review AP entries","Payment information","SUCCESS","2023-09-25T18:21:00.663+08:00[Asia/Shanghai]","0.0","99.91"
"Review AP entries","Delete voucher AP entry","SUCCESS","2023-09-25T18:22:41.254+08:00[Asia/Shanghai]","0.0","131.78"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2023-09-25T18:24:53.73+08:00[Asia/Shanghai]","0.0","210.23"
"Review AP entries","Create voucher entry review and delete","SUCCESS","2023-09-25T18:28:24.634+08:00[Asia/Shanghai]","0.0","165.65"
"Supplier creation","View a supplier","SUCCESS","2023-09-25T18:31:17.336+08:00[Asia/Shanghai]","0.0","59.96"
"Supplier creation","Edit a supplier","SUCCESS","2023-09-25T18:32:17.959+08:00[Asia/Shanghai]","0.0","96.77"
"Supplier creation","Payment terms update","SUCCESS","2023-09-25T18:33:55.411+08:00[Asia/Shanghai]","0.0","107.28"
"Supplier creation","Search a supplier","SUCCESS","2023-09-25T18:35:43.351+08:00[Asia/Shanghai]","0.0","32.71"
"Supplier creation","Validate or deactivate a supplier","SUCCESS","2023-09-25T18:36:16.745+08:00[Asia/Shanghai]","0.0","63.23"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2023-09-25T18:37:20.664+08:00[Asia/Shanghai]","0.0","68.72"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2023-09-25T18:38:30.68+08:00[Asia/Shanghai]","0.0","93.25"
"Unbilled PO receipts","Matching receipt validate","SUCCESS","2023-09-25T18:42:42.829+08:00[Asia/Shanghai]","0.0","58.71"
"Unbilled PO receipts","Unbilled POCUPR simple","SUCCESS","2023-09-25T18:43:42.211+08:00[Asia/Shanghai]","0.0","73.74"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-09-25T18:45:46.431+08:00[Asia/Shanghai]","0.0","133.84"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-09-25T18:49:33.702+08:00[Asia/Shanghai]","0.0","178.02"
"Voucher entries","Voucher entry delete a line","SUCCESS","2023-09-25T18:57:55.812+08:00[Asia/Shanghai]","0.0","161.91"
"Voucher entries","Partial voucher match","SUCCESS","2023-09-25T19:02:23.368+08:00[Asia/Shanghai]","0.0","128.41"
"Voucher entries","Partial voucher match with tax rate","SUCCESS","2023-09-25T19:09:32.218+08:00[Asia/Shanghai]","0.0","136.89"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-09-25T19:11:49.801+08:00[Asia/Shanghai]","0.0","286.1"
"Voucher entries","Partial voucher match with negative additional lines","SUCCESS","2023-09-25T19:16:36.578+08:00[Asia/Shanghai]","0.0","252.82"
"Voucher entries","Simple prepayment","SUCCESS","2023-09-25T19:20:50.066+08:00[Asia/Shanghai]","0.0","81.87"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-09-25T19:31:30.465+08:00[Asia/Shanghai]","0.0","391.39"
"Voucher entries","Release retention partial","SUCCESS","2023-09-25T19:43:03.563+08:00[Asia/Shanghai]","0.0","136.91"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-09-25T19:47:43.613+08:00[Asia/Shanghai]","0.0","140.56"
"Voucher entries","Creating voucher entry","SUCCESS","2023-09-25T19:55:23.829+08:00[Asia/Shanghai]","0.0","127.97"
"Voucher entries","Release retention adding a line","SUCCESS","2023-09-25T19:57:32.47+08:00[Asia/Shanghai]","0.0","182.73"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-09-25T20:02:21.413+08:00[Asia/Shanghai]","0.0","126.84"
"Voucher entries","Partial voucher match with positive additional lines","SUCCESS","2023-09-25T20:04:28.922+08:00[Asia/Shanghai]","0.0","232.95"
"Account recon","Refresh accounts","SUCCESS","2023-09-25T20:08:32.481+08:00[Asia/Shanghai]","0.0","53.01"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-09-25T20:09:26.265+08:00[Asia/Shanghai]","0.0","43.46"
"Batch posting","Batch posting voiding process","SUCCESS","2023-09-25T20:10:10.531+08:00[Asia/Shanghai]","0.0","112.51"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-09-25T20:12:03.72+08:00[Asia/Shanghai]","0.0","115.62"
"General ledger entries","Create general ledger entry","SUCCESS","2023-09-25T20:15:09.472+08:00[Asia/Shanghai]","0.0","106.18"
"Internal transfer","Create internal transfer entry","SUCCESS","2023-09-25T20:20:02.513+08:00[Asia/Shanghai]","0.0","77.93"
"Monthly statistical entries","Create monthly statistical entry","SUCCESS","2023-09-25T20:21:21.253+08:00[Asia/Shanghai]","0.0","46.86"
"Salary advance","Create salary advance entry","SUCCESS","2023-09-25T20:22:08.899+08:00[Asia/Shanghai]","0.0","86.55"
